treatment,t_day,N_umol,P_umol,B_units
+N,10.3,10.000000000000009,6.361232161639191e-75,2.0000000000000004
+N,10.32,10.000000000000009,4.438141627880591e-75,2.0000000000000004
+N,10.34,10.000000000000009,3.096337979424264e-75,2.0000000000000004
+N,10.36,10.000000000000009,2.1601859568025027e-75,2.0000000000000004
+N,10.38,10.000000000000009,1.5071559998095109e-75,2.0000000000000004
+N,10.4,10.000000000000009,1.0515214053657414e-75,2.0000000000000004
+N,10.42,10.000000000000009,7.336101315825583e-76,2.0000000000000004
+N,10.44,10.000000000000009,5.118092128648446e-76,2.0000000000000004
+N,10.46,10.000000000000009,3.5708792731382444e-76,2.0000000000000004
+N,10.48,10.000000000000009,2.4913519185514277e-76,2.0000000000000004
+N,10.5,10.000000000000009,1.7381301031634933e-76,2.0000000000000004
+N,10.52,10.000000000000009,1.2126209299178555e-76,2.0000000000000004
+N,10.540000000000001,10.000000000000009,8.46042399389311e-77,2.0000000000000004
+N,10.56,10.000000000000009,5.902718052526046e-77,2.0000000000000004
+N,10.58,10.000000000000009,4.118122317921074e-77,2.0000000000000004
+N,10.6,10.000000000000009,2.873042303095756e-77,2.0000000000000004
+N,10.620000000000001,10.000000000000009,2.004513977688631e-77,2.0000000000000004
+N,10.64,10.000000000000009,1.3985210258001347e-77,2.0000000000000004
+N,10.66,10.000000000000009,9.75699770373537e-78,2.0000000000000004
+N,10.68,10.000000000000009,6.80705063860059e-78,2.0000000000000004
+N,10.700000000000001,10.000000000000009,4.749261135906948e-78,2.0000000000000004
+N,10.72,10.000000000000009,3.313492262717978e-78,2.0000000000000004
+N,10.74,10.000000000000009,2.311708998453369e-78,2.0000000000000004
+N,10.76,10.000000000000009,1.6127830191203604e-78,2.0000000000000004
+N,10.78,10.000000000000009,1.1252344253066936e-78,2.0000000000000004
+N,10.8,10.000000000000009,7.85060129418531e-79,2.0000000000000004
+N,10.82,10.000000000000009,5.477093113883167e-79,2.0000000000000004
+N,10.84,10.000000000000009,3.821139587258486e-79,2.0000000000000004
+N,10.86,10.000000000000009,2.6659989325970116e-79,2.0000000000000004
+N,10.88,10.000000000000009,1.860029714682623e-79,2.0000000000000004
+N,10.9,10.000000000000009,1.2976784274412022e-79,2.0000000000000004
+N,10.92,10.000000000000009,9.05336153233907e-80,2.0000000000000004
+N,10.94,10.000000000000009,6.316506275277834e-80,2.0000000000000004
+N,10.96,10.000000000000009,4.4069370101176754e-80,2.0000000000000004
+N,10.98,10.000000000000009,3.0745675964095022e-80,2.0000000000000004
+N,11.0,10.000000000000009,2.144997667935052e-80,2.0000000000000004
+N,11.02,10.000000000000009,1.4965591710405611e-80,2.0000000000000004
+N,11.040000000000001,10.000000000000009,1.0441281479451427e-80,2.0000000000000004
+N,11.06,10.000000000000009,7.284521114780959e-81,2.0000000000000004
+N,11.08,10.000000000000009,5.082106772177001e-81,2.0000000000000004
+N,11.1,10.000000000000009,3.5457723855852695e-81,2.0000000000000004
+N,11.120000000000001,10.000000000000009,2.4738351985254144e-81,2.0000000000000004
+N,11.14,10.000000000000009,1.7259092931851175e-81,2.0000000000000004
+N,11.16,10.000000000000009,1.2040949801438124e-81,2.0000000000000004
+N,11.18,10.000000000000009,8.400938668958391e-82,2.0000000000000004
+N,11.200000000000001,10.000000000000009,5.861215983408983e-82,2.0000000000000004
+N,11.22,10.000000000000009,4.089167759097443e-82,2.0000000000000004
+N,11.24,10.000000000000009,2.8528419141938374e-82,2.0000000000000004
+N,11.26,10.000000000000009,1.9904202200489554e-82,2.0000000000000004
+N,11.28,10.000000000000009,1.388688010609909e-82,2.0000000000000004
+N,11.3,10.000000000000009,9.688396156198879e-83,2.0000000000000004
+N,11.32,10.000000000000009,6.759190198109951e-83,2.0000000000000004
+N,11.34,10.000000000000009,4.715869033800362e-83,2.0000000000000004
+N,11.36,10.000000000000009,3.290195065785684e-83,2.0000000000000004
+N,11.38,10.000000000000009,2.295455349578644e-83,2.0000000000000004
+N,11.4,10.000000000000009,1.6014435257319408e-83,2.0000000000000004
+N,11.42,10.000000000000009,1.117322890912461e-83,2.0000000000000004
+N,11.44,10.000000000000009,7.795403638694851e-84,2.0000000000000004
+N,11.46,10.000000000000009,5.43858361792722e-84,2.0000000000000004
+N,11.48,10.000000000000009,3.7942731169570036e-84,2.0000000000000004
+N,11.5,10.000000000000009,2.6472542676846435e-84,2.0000000000000004
+N,11.52,10.000000000000009,1.8469518273277886e-84,2.0000000000000004
+N,11.540000000000001,10.000000000000009,1.2885544375592336e-84,2.0000000000000004
+N,11.56,10.000000000000009,8.989707257695836e-85,2.0000000000000004
+N,11.58,10.000000000000009,6.272094857066288e-85,2.0000000000000004
+N,11.6,10.000000000000009,4.375951792331482e-85,2.0000000000000004
+N,11.620000000000001,10.000000000000009,3.0529502811733564e-85,2.0000000000000004
+N,11.64,10.000000000000009,2.1299161680770863e-85,2.0000000000000004
+N,11.66,10.000000000000009,1.4860368486796203e-85,2.0000000000000004
+N,11.68,10.000000000000009,1.0367868725907385e-85,2.0000000000000004
+N,11.700000000000001,10.000000000000009,7.233303574640826e-86,2.0000000000000004
+N,11.72,10.000000000000009,5.046374429103408e-86,2.0000000000000004
+N,11.74,10.000000000000009,3.520842024807276e-86,2.0000000000000004
+N,11.76,10.000000000000009,2.4564416387315118e-86,2.0000000000000004
+N,11.78,10.000000000000009,1.7137744078427914e-86,2.0000000000000004
+N,11.8,10.000000000000009,1.1956289764070756e-86,2.0000000000000004
+N,11.82,10.000000000000009,8.341871585932403e-87,2.0000000000000004
+N,11.84,10.000000000000009,5.820005715751266e-87,2.0000000000000004
+N,11.86,10.000000000000009,4.060416780063987e-87,2.0000000000000004
+N,11.88,10.000000000000009,2.832783554426461e-87,2.0000000000000004
+N,11.9,10.000000000000009,1.9764255557587844e-87,2.0000000000000004
+N,11.92,10.000000000000009,1.3789241314468517e-87,2.0000000000000004
+N,11.94,10.000000000000009,9.620276946822987e-88,2.0000000000000004
+N,11.96,10.000000000000009,6.711666264850444e-88,2.0000000000000004
+N,11.98,10.000000000000009,4.6827128252266113e-88,2.0000000000000004
+N,12.0,10.000000000000009,3.267017849165053e-88,2.0000000000000004
+P,0.0,5.0,2.0,1.0
+P,0.02,4.849257787484941,1.9849257787484942,1.0150742212515058
+P,0.04,4.697064703585383,1.9697064703585383,1.0302935296414617
+P,0.06,4.543476859302776,1.9543476859302775,1.0456523140697225
+P,0.08,4.388558790339207,1.9388558790339205,1.0611441209660795
+P,0.1,4.232384449197096,1.9232384449197095,1.0767615550802905
+P,0.12,4.0750383252541384,1.907503832525414,1.092496167474586
+P,0.14,3.916616710150092,1.8916616710150091,1.1083383289849909
+P,0.16,3.757229127984077,1.8757229127984076,1.1242770872015924
+P,0.18,3.596999951586521,1.8596999951586521,1.1403000048413479
+P,0.2,3.4360702280859985,1.8436070228086,1.1563929771914
+P,0.22,3.274599738036096,1.8274599738036097,1.1725400261963903
+P,0.24,3.1127693128753826,1.8112769312875383,1.1887230687124617
+P,0.26,2.9507834336592778,1.7950783433659276,1.2049216566340724
+P,0.28,2.788873130059994,1.7788873130059994,1.2211126869940006
+P,0.3,2.627299189380556,1.7627299189380556,1.2372700810619444
+P,0.32,2.466355670293858,1.7466355670293858,1.2533644329706142
+P,0.34,2.3063736892840954,1.7306373689284096,1.2693626310715904
+P,0.36,2.1477254079106665,1.7147725407910666,1.2852274592089334
+P,0.38,1.9908280845347073,1.6990828084534708,1.3009171915465292
+P,0.4,1.8361479646541758,1.6836147964654176,1.3163852035345824
+P,0.42,1.6842036495943753,1.6684203649594376,1.3315796350405624
+P,0.44,1.535568407857331,1.653556840785733,1.346443159214267
+P,0.46,1.3908706494197458,1.6390870649419746,1.3609129350580254
+P,0.48,1.2507915075071856,1.6250791507507185,1.3749208492492815
+P,0.5,1.1160581556566012,1.61160581556566,1.38839418443434
+P,0.52,0.9874312244091425,1.598743122440914,1.401256877559086
+P,0.54,0.8656845897353678,1.5865684589735367,1.4134315410264633
+P,0.56,0.751576095352723,1.5751576095352724,1.4248423904647276
+P,0.58,0.6458086971329438,1.5645808697132944,1.4354191302867056
+P,0.6,0.5489833113000171,1.5548983311300018,1.4451016688699982
+P,0.62,0.46154728694766345,1.5461547286947663,1.4538452713052337
+P,0.64,0.38374545459642717,1.5383745454596427,1.4616254545403573
+P,0.66,0.3155829524305059,1.5315582952430506,1.4684417047569494
+P,0.68,0.2568091348815109,1.525680913488151,1.474319086511849
+P,0.7000000000000001,0.20692871105303584,1.5206928711053036,1.4793071288946964
+P,0.72,0.1652402736881298,1.516524027368813,1.483475972631187
+P,0.74,0.13089561431695784,1.5130895614316957,1.4869104385683043
+P,0.76,0.10296850240626323,1.5102968502406262,1.4897031497593738
+P,0.78,0.08052073887872442,1.5080520738878722,1.4919479261121278
+P,0.8,0.0626561429471203,1.506265614294712,1.493734385705288
+P,0.8200000000000001,0.04855784972883663,1.5048557849728834,1.4951442150271166
+P,0.84,0.03750879478174166,1.503750879478174,1.496249120521826
+P,0.86,0.028898231807678088,1.5028898231807675,1.4971101768192325
+P,0.88,0.022218333820805042,1.5022218333820803,1.4977781666179197
+P,0.9,0.01705481835145961,1.5017054818351456,1.4982945181648544
+P,0.92,0.013074744208022567,1.5013074744208021,1.4986925255791979
+P,0.9400000000000001,0.01001365956434794,1.5010013659564345,1.4989986340435655
+P,0.96,0.007663421195849968,1.500766342119585,1.499233657880415
+P,0.98,0.005861359555727023,1.5005861359555726,1.4994138640444274
+P,1.0,0.004481036738640242,1.500448103673864,1.499551896326136
+P,1.02,0.0034245894939353297,1.5003424589493934,1.4996575410506066
+P,1.04,0.002616516170973585,1.5002616516170972,1.4997383483829028
+P,1.06,0.0019987116915615045,1.500199871169156,1.499800128830844
+P,1.08,0.0015265442576478413,1.5001526544257646,1.4998473455742354
+P,1.1,0.001165781145012577,1.5001165781145012,1.4998834218854988
+P,1.12,0.000890195079890469,1.500089019507989,1.499910980492011
+P,1.1400000000000001,0.000679709268769872,1.500067970926877,1.499932029073123
+P,1.16,0.0005189650935111078,1.500051896509351,1.499948103490649
+P,1.18,0.0003962191879175973,1.5000396219187917,1.4999603780812083
+P,1.2,0.0003024958419008152,1.50003024958419,1.49996975041581
+P,1.22,0.00023093675163441963,1.5000230936751633,1.4999769063248367
+P,1.24,0.00017630265349688503,1.5000176302653496,1.4999823697346504
+P,1.26,0.0001345918199682196,1.5000134591819967,1.4999865408180033
+P,1.28,0.0001027481236964833,1.5000102748123694,1.4999897251876306
+P,1.3,7.843784602157878e-05,1.500007843784602,1.499992156215398
+P,1.32,5.987902655400937e-05,1.5000059879026553,1.4999940120973447
+P,1.34,4.571111313061996e-05,1.5000045711113128,1.4999954288886872
+P,1.36,3.4895328710476384e-05,1.5000034895328709,1.4999965104671291
+P,1.3800000000000001,2.663861327517471e-05,1.5000026638613275,1.4999973361386725
+P,1.4000000000000001,2.0335508738331692e-05,1.5000020335508737,1.4999979664491263
+P,1.42,1.552378821597118e-05,1.5000015523788215,1.4999984476211785
+P,1.44,1.1850588959607065e-05,1.500001185058896,1.499998814941104
+P,1.46,9.046523993391188e-06,1.5000009046523992,1.4999990953476008
+P,1.48,6.905946411590662e-06,1.500000690594641,1.499999309405359
+P,1.5,5.271867293772103e-06,1.5000005271867292,1.4999994728132708
+P,1.52,4.0244406009389215e-06,1.5000004024440599,1.4999995975559401
+P,1.54,3.072178574528499e-06,1.5000003072178574,1.4999996927821426
+P,1.56,2.3452400634607573e-06,1.5000002345240062,1.4999997654759938
+P,1.58,1.790309518478761e-06,1.5000001790309516,1.4999998209690484
+P,1.6,1.3666853214988605e-06,1.5000001366685318,1.4999998633314682
+P,1.62,1.0433003708209535e-06,1.5000001043300368,1.4999998956699632
+P,1.6400000000000001,7.96434918893654e-07,1.5000000796434916,1.4999999203565084
+P,1.6600000000000001,6.079810617979453e-07,1.5000000607981059,1.4999999392018941
+P,1.68,4.641209168749837e-07,1.5000000464120915,1.4999999535879085
+P,1.7,3.543004786701066e-07,1.5000000354300478,1.4999999645699522
+P,1.72,2.7046620184825267e-07,1.50000002704662,1.49999997295338
+P,1.74,2.0646728880914673e-07,1.5000000206467288,1.4999999793532712
+P,1.76,1.5761346501042906e-07,1.5000000157613465,1.4999999842386535
+P,1.78,1.2031890894047076e-07,1.5000000120318908,1.4999999879681092
+P,1.8,9.184914820307264e-08,1.5000000091849146,1.4999999908150854
+P,1.82,7.011538337112095e-08,1.5000000070115382,1.4999999929884618
+P,1.84,5.3524842610205394e-08,1.5000000053524842,1.4999999946475158
+P,1.86,4.0859773588877866e-08,1.5000000040859773,1.4999999959140227
+P,1.8800000000000001,3.119156712537855e-08,1.5000000031191567,1.4999999968808433
+P,1.9000000000000001,2.3810875726082628e-08,1.5000000023810875,1.4999999976189125
+P,1.92,1.8176800860230604e-08,1.50000000181768,1.49999999818232
+P,1.94,1.3875799065900636e-08,1.5000000013875798,1.4999999986124202
+P,1.96,1.0592518680853098e-08,1.5000000010592518,1.4999999989407482
+P,1.98,8.086068378960748e-09,1.500000000808607,1.499999999191393
+P,2.0,6.1727613790804535e-09,1.5000000006172762,1.4999999993827238
+P,2.02,4.712160130761656e-09,1.500000000471216,1.499999999528784
+P,2.04,3.5971725923533624e-09,1.5000000003597171,1.4999999996402829
+P,2.06,2.74599312756825e-09,1.5000000002745992,1.4999999997254008
+P,2.08,2.096242513402791e-09,1.500000000209624,1.499999999790376
+P,2.1,1.6002287759538701e-09,1.5000000001600229,1.4999999998399771
+P,2.12,1.221583929684142e-09,1.5000000001221583,1.4999999998778417
+P,2.14,9.325271411154646e-10,1.5000000000932527,1.4999999999067473
+P,2.16,7.118747012108544e-10,1.5000000000711875,1.4999999999288125
+P,2.18,5.434306260223537e-10,1.5000000000543432,1.4999999999456568
+P,2.2,4.148445081387736e-10,1.5000000000414844,1.4999999999585156
+P,2.22,3.166820991196572e-10,1.5000000000316682,1.4999999999683318
+P,2.24,2.417495048830178e-10,1.5000000000241749,1.4999999999758251
+P,2.2600000000000002,1.8454664077839125e-10,1.5000000000184546,1.4999999999815454
+P,2.2800000000000002,1.4087936297556566e-10,1.5000000000140878,1.4999999999859122
+P,2.3000000000000003,1.0754384235871081e-10,1.5000000000107543,1.4999999999892457
+P,2.32,8.209706426204287e-11,1.5000000000082097,1.4999999999917903
+P,2.34,6.267122422463141e-11,1.500000000006267,1.499999999993733
+P,2.36,4.784200952211111e-11,1.5000000000047842,1.4999999999952158
+P,2.38,3.6521413934425796e-11,1.500000000003652,1.499999999996348
+P,2.4,2.7879800469289126e-11,1.5000000000027878,1.4999999999972122
+P,2.42,2.12828709799886e-11,1.500000000002128,1.499999999997872
+P,2.44,1.624693515515621e-11,1.5000000000016245,1.4999999999983755
+P,2.46,1.2402510887178767e-11,1.5000000000012401,1.4999999999987599
+P,2.48,9.467857117237494e-12,1.5000000000009466,1.4999999999990534
+P,2.5,7.227568995845619e-12,1.5000000000007225,1.4999999999992775
+P,2.52,5.517387429304808e-12,1.5000000000005516,1.4999999999994484
+P,2.54,4.2118379255569046e-12,1.5000000000004212,1.4999999999995788
+P,2.56,3.215242465239486e-12,1.5000000000003215,1.4999999999996785
+P,2.58,2.4544505127296325e-12,1.5000000000002454,1.4999999999997546
+P,2.6,1.8736804052030307e-12,1.5000000000001874,1.4999999999998126
+P,2.62,1.4303215592735776e-12,1.500000000000143,1.499999999999857
+P,2.64,1.0918821420965918e-12,1.5000000000001092,1.4999999999998908
+P,2.66,8.335205548201967e-13,1.5000000000000833,1.4999999999999167
+P,2.68,6.362935910910167e-13,1.5000000000000635,1.4999999999999365
+P,2.7,4.857308849671072e-13,1.5000000000000484,1.4999999999999516
+P,2.72,3.7079835350422334e-13,1.5000000000000369,1.4999999999999631
+P,2.74,2.83059899437258e-13,1.5000000000000282,1.4999999999999718
+P,2.7600000000000002,2.1608249354525134e-13,1.5000000000000215,1.4999999999999785
+P,2.7800000000000002,1.649520634580942e-13,1.5000000000000162,1.4999999999999838
+P,2.8000000000000003,1.2592148333644024e-13,1.5000000000000124,1.4999999999999876
+P,2.82,9.612589180441227e-14,1.5000000000000093,1.4999999999999907
+P,2.84,7.338066054800382e-14,1.500000000000007,1.499999999999993
+P,2.86,5.601699229176954e-14,1.5000000000000053,1.4999999999999947
+P,2.88,4.276237964866304e-14,1.500000000000004,1.499999999999996
+P,2.9,3.2643928347188735e-14,1.500000000000003,1.499999999999997
+P,2.92,2.491974825962995e-14,1.5000000000000022,1.4999999999999978
+P,2.94,1.9023123200960025e-14,1.5000000000000018,1.4999999999999982
+P,2.96,1.452191528216449e-14,1.5000000000000013,1.4999999999999987
+P,2.98,1.108573390512285e-14,1.5000000000000009,1.4999999999999991
+P,3.0,8.462636458785603e-15,1.5000000000000007,1.4999999999999993
+P,3.02,6.460168629440442e-15,1.5000000000000007,1.4999999999999993
+P,3.04,4.9315782983782525e-15,1.5000000000000004,1.4999999999999996
+P,3.06,3.76466627754291e-15,1.5000000000000002,1.4999999999999998
+P,3.08,2.873873968846826e-15,1.5000000000000002,1.4999999999999998
+P,3.1,2.193844737266891e-15,1.5,1.5
+P,3.12,1.6747422113738039e-15,1.5,1.5
+P,3.14,1.2784640423959082e-15,1.5,1.5
+P,3.16,9.759549082651465e-16,1.4999999999999998,1.5000000000000002
+P,3.18,7.450199843545775e-16,1.4999999999999998,1.5000000000000002
+P,3.2,5.687350590133711e-16,1.4999999999999998,1.5000000000000002
+P,3.22,4.3416074286564827e-16,1.4999999999999998,1.5000000000000002
+P,3.24,3.3142997685073404e-16,1.4999999999999998,1.5000000000000002
+P,3.2600000000000002,2.5300549654173897e-16,1.4999999999999998,1.5000000000000002
+P,3.2800000000000002,1.9313991440247145e-16,1.4999999999999998,1.5000000000000002
+P,3.3000000000000003,1.4743907094359948e-16,1.4999999999999998,1.5000000000000002
+P,3.3200000000000003,1.1255215648286368e-16,1.4999999999999998,1.5000000000000002
+P,3.34,8.591954930683826e-17,1.4999999999999998,1.5000000000000002
+P,3.36,6.558946198974714e-17,1.4999999999999998,1.5000000000000002
+P,3.38,5.006965737443194e-17,1.4999999999999998,1.5000000000000002
+P,3.4,3.8222215290587333e-17,1.4999999999999998,1.5000000000000002
+P,3.42,2.9177899508093114e-17,1.4999999999999998,1.5000000000000002
+P,3.44,2.2273891636608334e-17,1.4999999999999998,1.5000000000000002
+P,3.46,1.7003434527554714e-17,1.4999999999999998,1.5000000000000002
+P,3.48,1.2980095516361148e-17,1.4999999999999998,1.5000000000000002
+P,3.5,9.908685817985624e-18,1.4999999999999998,1.5000000000000002
+P,3.52,7.564115234196092e-18,1.4999999999999998,1.5000000000000002
+P,3.54,5.774291275267999e-18,1.4999999999999998,1.5000000000000002
+P,3.56,4.4079831148706176e-18,1.4999999999999998,1.5000000000000002
+P,3.58,3.3649459452116006e-18,1.4999999999999998,1.5000000000000002
+P,3.6,2.568740129010952e-18,1.4999999999999998,1.5000000000000002
+P,3.62,1.9609238167502802e-18,1.4999999999999998,1.5000000000000002
+P,3.64,1.4969315993470937e-18,1.4999999999999998,1.5000000000000002
+P,3.66,1.1427207827745825e-18,1.4999999999999998,1.5000000000000002
+P,3.68,8.723328037839556e-19,1.4999999999999998,1.5000000000000002
+P,3.7,6.659210683686937e-19,1.4999999999999998,1.5000000000000002
+P,3.72,5.083513604134175e-19,1.4999999999999998,1.5000000000000002
+P,3.74,3.8806293136541033e-19,1.4999999999999998,1.5000000000000002
+P,3.7600000000000002,2.962403677831645e-19,1.4999999999999998,1.5000000000000002
+P,3.7800000000000002,2.2614385398827297e-19,1.4999999999999998,1.5000000000000002
+P,3.8000000000000003,1.7263387702342957e-19,1.4999999999999998,1.5000000000000002
+P,3.8200000000000003,1.3178445773451953e-19,1.4999999999999998,1.5000000000000002
+P,3.84,1.0060192064729445e-19,1.4999999999999998,1.5000000000000002
+P,3.86,7.67974541216273e-20,1.4999999999999998,1.5000000000000002
+P,3.88,5.862570225425169e-20,1.4999999999999998,1.5000000000000002
+P,3.9,4.4753419862275575e-20,1.4999999999999998,1.5000000000000002
+P,3.92,3.4163967975263975e-20,1.4999999999999998,1.5000000000000002
+P,3.94,2.60800762680433e-20,1.4999999999999998,1.5000000000000002
+P,3.96,1.9909029583676042e-20,1.4999999999999998,1.5000000000000002
+P,3.98,1.5198063745907623e-20,1.4999999999999998,1.5000000000000002
+P,4.0,1.1601932650042798e-20,1.4999999999999998,1.5000000000000002
+P,4.0200000000000005,8.856678726221006e-21,1.4999999999999998,1.5000000000000002
+P,4.04,6.76101852468543e-21,1.4999999999999998,1.5000000000000002
+P,4.0600000000000005,5.1611953306695605e-21,1.4999999999999998,1.5000000000000002
+P,4.08,3.939965091689245e-21,1.4999999999999998,1.5000000000000002
+P,4.1,3.007688982704895e-21,1.4999999999999998,1.5000000000000002
+P,4.12,2.2960120330836947e-21,1.4999999999999998,1.5000000000000002
+P,4.14,1.752719141508962e-21,1.4999999999999998,1.5000000000000002
+P,4.16,1.3379947455282432e-21,1.4999999999999998,1.5000000000000002
+P,4.18,1.0213978960196686e-21,1.4999999999999998,1.5000000000000002
+P,4.2,7.797155468244188e-22,1.4999999999999998,1.5000000000000002
+P,4.22,5.952156801268275e-22,1.4999999999999998,1.5000000000000002
+P,4.24,4.543771067508716e-22,1.4999999999999998,1.5000000000000002
+P,4.26,3.468622148075908e-22,1.4999999999999998,1.5000000000000002
+P,4.28,2.647879563345236e-22,1.4999999999999998,1.5000000000000002
+P,4.3,2.021326163893146e-22,1.4999999999999998,1.5000000000000002
+P,4.32,1.5430445883984578e-22,1.4999999999999998,1.5000000000000002
+P,4.34,1.177928763414155e-22,1.4999999999999998,1.5000000000000002
+P,4.36,8.99208206189601e-23,1.4999999999999998,1.5000000000000002
+P,4.38,6.86433438710557e-23,1.4999999999999998,1.5000000000000002
+P,4.4,5.240111278518316e-23,1.4999999999999998,1.5000000000000002
+P,4.42,4.000194061056995e-23,1.4999999999999998,1.5000000000000002
+P,4.44,3.0536713575340904e-23,1.4999999999999998,1.5000000000000002
+P,4.46,2.331097643699743e-23,1.4999999999999998,1.5000000000000002
+P,4.48,1.7795186488910616e-23,1.4999999999999998,1.5000000000000002
+P,4.5,1.3584482375433427e-23,1.4999999999999998,1.5000000000000002
+P,4.5200000000000005,1.0370133074450551e-23,1.4999999999999998,1.5000000000000002
+P,4.54,7.916304652451316e-24,1.4999999999999998,1.5000000000000002
+P,4.5600000000000005,6.043166744822419e-24,1.4999999999999998,1.5000000000000002
+P,4.58,4.613230223128225e-24,1.4999999999999998,1.5000000000000002
+P,4.6000000000000005,3.521651395671262e-24,1.4999999999999998,1.5000000000000002
+P,4.62,2.6883421001172945e-24,1.4999999999999998,1.5000000000000002
+P,4.64,2.052232738807528e-24,1.4999999999999998,1.5000000000000002
+P,4.66,1.5666326109024473e-24,1.4999999999999998,1.5000000000000002
+P,4.68,1.1959372617106507e-24,1.4999999999999998,1.5000000000000002
+P,4.7,9.129491049873985e-25,1.4999999999999998,1.5000000000000002
+P,4.72,6.969291750623644e-25,1.4999999999999998,1.5000000000000002
+P,4.74,5.3202151612514525e-25,1.4999999999999998,1.5000000000000002
+P,4.76,4.0613501259835267e-25,1.4999999999999998,1.5000000000000002
+P,4.78,3.1003348430280753e-25,1.4999999999999998,1.5000000000000002
+P,4.8,2.366740700839507e-25,1.4999999999999998,1.5000000000000002
+P,4.82,1.8067215737137835e-25,1.4999999999999998,1.5000000000000002
+P,4.84,1.3792165671159834e-25,1.4999999999999998,1.5000000000000002
+P,4.86,1.0528600210442865e-25,1.4999999999999998,1.5000000000000002
+P,4.88,8.037346900435068e-26,1.4999999999999998,1.5000000000000002
+P,4.9,6.135546676189243e-26,1.4999999999999998,1.5000000000000002
+P,4.92,4.6837585531893116e-26,1.4999999999999998,1.5000000000000002
+P,4.94,3.5754661352342846e-26,1.4999999999999998,1.5000000000000002
+P,4.96,2.729447512987761e-26,1.4999999999999998,1.5000000000000002
+P,4.98,2.0836045555329384e-26,1.4999999999999998,1.5000000000000002
+P,5.0,1.5905837203251375e-26,1.4999999999999998,1.5000000000000002
+P,5.0200000000000005,1.2142125096104628e-26,1.4999999999999998,1.5000000000000002
+P,5.04,9.269083216691596e-27,1.4999999999999998,1.5000000000000002
+P,5.0600000000000005,7.075829054786125e-27,1.4999999999999998,1.5000000000000002
+P,5.08,5.401552071125967e-27,1.4999999999999998,1.5000000000000002
+P,5.1000000000000005,4.1234120607828e-27,1.4999999999999998,1.5000000000000002
+P,5.12,3.1477397264146994e-27,1.4999999999999998,1.5000000000000002
+P,5.14,2.402920298844805e-27,1.4999999999999998,1.5000000000000002
+P,5.16,1.8343432291084306e-27,1.4999999999999998,1.5000000000000002
+P,5.18,1.400292526096932e-27,1.4999999999999998,1.5000000000000002
+P,5.2,1.068958510093711e-27,1.4999999999999998,1.5000000000000002
+P,5.22,8.160211217503545e-28,1.4999999999999998,1.5000000000000002
+P,5.24,6.2293485980864155e-28,1.4999999999999998,1.5000000000000002
+P,5.26,4.755331579135536e-28,1.4999999999999998,1.5000000000000002
+P,5.28,3.6301358931072666e-28,1.4999999999999998,1.5000000000000002
+P,5.3,2.7711716924728226e-28,1.4999999999999998,1.5000000000000002
+P,5.32,2.115459273962701e-28,1.4999999999999998,1.5000000000000002
+P,5.34,1.6148896038568595e-28,1.4999999999999998,1.5000000000000002
+P,5.36,1.2327781179524436e-28,1.4999999999999998,1.5000000000000002
+P,5.38,9.410776687606471e-29,1.4999999999999998,1.5000000000000002
+P,5.4,7.18400627181073e-29,1.4999999999999998,1.5000000000000002
+P,5.42,5.484093778207196e-29,1.4999999999999998,1.5000000000000002
+P,5.44,4.186460046820799e-29,1.4999999999999998,1.5000000000000002
+P,5.46,3.195858203393004e-29,1.4999999999999998,1.5000000000000002
+P,5.48,2.439656804015875e-29,1.4999999999999998,1.5000000000000002
+P,5.5,1.8623740283138682e-29,1.4999999999999998,1.5000000000000002
+P,5.5200000000000005,1.42170334372393e-29,1.4999999999999998,1.5000000000000002
+P,5.54,1.0852993323755152e-29,1.4999999999999998,1.5000000000000002
+P,5.5600000000000005,8.284966766712973e-30,1.4999999999999998,1.5000000000000002
+P,5.58,6.324539954296567e-30,1.4999999999999998,1.5000000000000002
+P,5.6000000000000005,4.82804177025583e-30,1.4999999999999998,1.5000000000000002
+P,5.62,3.6856286039355684e-30,1.4999999999999998,1.5000000000000002
+P,5.64,2.8135381260409784e-30,1.4999999999999998,1.5000000000000002
+P,5.66,2.1477858381491556e-30,1.4999999999999998,1.5000000000000002
+P,5.68,1.6395816636597603e-30,1.4999999999999998,1.5000000000000002
+P,5.7,1.2516231974837289e-30,1.4999999999999998,1.5000000000000002
+P,5.72,9.554651225024379e-31,1.4999999999999998,1.5000000000000002
+P,5.74,7.293785856187494e-31,1.4999999999999998,1.5000000000000002
+P,5.76,5.567946922851177e-31,1.4999999999999998,1.5000000000000002
+P,5.78,4.250457104675725e-31,1.4999999999999998,1.5000000000000002
+P,5.8,3.2447173609237445e-31,1.4999999999999998,1.5000000000000002
+P,5.82,2.4769374660634188e-31,1.4999999999999998,1.5000000000000002
+P,5.84,1.8908501859240916e-31,1.4999999999999998,1.5000000000000002
+P,5.86,1.443436461948704e-31,1.4999999999999998,1.5000000000000002
+P,5.88,1.1018916865019466e-31,1.4999999999999998,1.5000000000000002
+P,5.9,8.411570248643937e-32,1.4999999999999998,1.5000000000000002
+P,5.92,6.421243727981448e-32,1.4999999999999998,1.5000000000000002
+P,5.94,4.901846479972762e-32,1.4999999999999998,1.5000000000000002
+P,5.96,3.74197550580011e-32,1.4999999999999998,1.5000000000000002
+P,5.98,2.8565321094004694e-32,1.4999999999999998,1.5000000000000002
+P,6.0,2.1806260126309317e-32,1.4999999999999998,1.5000000000000002
