treatment,t_day,organic_C_mg_L,O2_mg_L,regenerated_N_uM,O2_used_mg_L,O2_added_mg_L
weak_renewal,7.640000000000001,1.8572534566049677,0.5144318284599103,43.15360982703159,11.047324115720086,3.561755944179994
weak_renewal,7.66,1.8531121480199224,0.5153645036081114,43.19674845812581,11.058367605280207,3.573732108888316
weak_renewal,7.68,1.8489763676555573,0.5163104177891772,43.23982950358794,11.069396352918513,3.5857067707076884
weak_renewal,7.7,1.844846074848666,0.5172694414894824,43.28285338699306,11.080410467070223,3.597679908559704
weak_renewal,7.72,1.8407212300655946,0.5182414484121814,43.32582052015005,11.091410053158413,3.609651501570593
weak_renewal,7.74,1.8366017948785542,0.5192263154089475,43.36873130334839,11.102395213657188,3.6216215290661338
weak_renewal,7.76,1.8324877319423956,0.5202239224130581,43.411586125600046,11.11336604815361,3.633589970566667
weak_renewal,7.78,1.828379004971844,0.5212341523738077,43.45438536487662,11.124322653408415,3.645556805782221
weak_renewal,7.8,1.8242755787191847,0.5222568911922266,43.497129388341826,11.135265123415506,3.6575220146077316
weak_renewal,7.82,1.82017741895239,0.5232920276580868,43.53981855257927,11.14619354946029,3.6694855771183774
weak_renewal,7.84,1.8160844924336876,0.5243394533881706,43.58245320381575,11.15710802017683,3.6814474735650005
weak_renewal,7.86,1.8119967668985542,0.5253990627657852,43.62503367814006,11.168008621603853,3.693407684369638
weak_renewal,7.88,1.8079142110351347,0.5264707528814992,43.667560301717344,11.178895437239639,3.7053661901211368
weak_renewal,7.9,1.803836794464077,0.5275544234750834,43.7100333909992,11.189768548095792,3.7173229715708747
weak_renewal,7.92,1.7997644877187742,0.5286499768786308,43.752453252929435,11.200628032749933,3.7292780096285627
weak_renewal,7.94,1.79569726222601,0.5297573179608418,43.79482018514573,11.211473967397305,3.7412312853581455
weak_renewal,7.96,1.7916350902869982,0.5308763540724474,43.8371344761771,11.222306425901335,3.7531827799737822
weak_renewal,7.98,1.7875779450588098,0.5320069949927544,43.879396405637394,11.23312547984317,3.7651324748359243
weak_renewal,8.0,1.783525800536183,0.5331491528772906,43.92160624441476,11.243931198570177,3.7770803514474656
weak_renewal,8.02,1.779478631533703,0.5343027422065314,43.96376425485726,11.254723649243456,3.7890263914499864
weak_renewal,8.040000000000001,1.7754364136683538,0.5354676797356854,44.005870690954644,11.265502896884389,3.8009705766200717
weak_renewal,8.06,1.7713991233424287,0.5366438844455221,44.04792579851637,11.276269004420188,3.8129128888657084
weak_renewal,8.08,1.7673667377267928,0.5378312774942204,44.089929815345904,11.28702203272855,3.8248533102227693
weak_renewal,8.1,1.7633392347444947,0.5390297821702188,44.131882971411514,11.297762040681345,3.8367918228515623
weak_renewal,8.120000000000001,1.7593165930547188,0.5402393238460488,44.17378548901334,11.308489085187414,3.8487284090334613
weak_renewal,8.14,1.7552987920370713,0.5414598299331319,44.215637582947174,11.319203221234474,3.8606630511676046
weak_renewal,8.16,1.7512858117761916,0.5426912298375217,44.25743946066466,11.329904501930153,3.8725957317676736
weak_renewal,8.18,1.747277633046689,0.5439334549165731,44.29919132243032,11.34059297854216,3.8845264334587317
weak_renewal,8.2,1.7432742372983911,0.5451864384365185,44.34089336147509,11.351268700537622,3.896455138974138
weak_renewal,8.22,1.7392756066419015,0.5464501155309363,44.382545764146855,11.361931715621594,3.908381831152528
weak_renewal,8.24,1.7352817238344622,0.5477244231600896,44.424148710057686,11.372582069774765,3.920306492934853
weak_renewal,8.26,1.7312925722661083,0.5490093000711224,44.46570237222804,11.383219807290375,3.932229107361496
weak_renewal,8.28,1.7273081359461173,0.5503046867590909,44.50720691722794,11.39384497081035,3.9441496575694406
weak_renewal,8.3,1.7233283994897397,0.5516105254288172,44.54866250531521,11.404457601360692,3.956068126789507
weak_renewal,8.32,1.7193533481052128,0.5529267599575454,44.590069290570696,11.415057738386096,3.96798449834364
weak_renewal,8.34,1.715382967581041,0.5542533358583862,44.63142742103082,11.425645419783887,3.9798987556422722
weak_renewal,8.36,1.7114172442735498,0.555590200244532,44.67273703881719,11.436220681937197,3.991810882181728
weak_renewal,8.38,1.7074561650946967,0.5569373017942257,44.713998280263574,11.446783559747473,4.003720861541697
weak_renewal,8.4,1.7034997175001438,0.5582945907164699,44.75521127604017,11.45733408666628,4.0156286773827485
weak_renewal,8.42,1.6995478894775753,0.5596620187174595,44.79637615127526,11.467872294726464,4.027534313443921
weak_renewal,8.44,1.6956006695352646,0.5610395389677216,44.83749302567433,11.478398214572625,4.039437753540344
weak_renewal,8.46,1.6916580466908813,0.5624271060699503,44.87856201363665,11.48891187549098,4.051338981560928
weak_renewal,8.48,1.6877200104605339,0.5638246760275176,44.91958322436944,11.499413305438573,4.06323798146609
weak_renewal,8.5,1.6837865508480392,0.5652322062136513,44.96055676199959,11.509902531071893,4.075134737285541
weak_renewal,8.52,1.6798576583344231,0.5666496553412597,45.00148272568309,11.520379577774868,4.087029233116127
weak_renewal,8.540000000000001,1.6759333238676366,0.5680769834333941,45.04236120971212,11.530844469686299,4.098921453119692
weak_renewal,8.56,1.6720135388524906,0.5695141517943322,45.08319230361989,11.541297229726688,4.110811381521019
weak_renewal,8.58,1.6680982951408008,0.5709611229812709,45.12397609228333,11.551737879624527,4.122699002605798
weak_renewal,8.6,1.6641875850217378,0.5724178607766138,45.16471265602357,11.562166439942029,4.134584300718642
weak_renewal,8.620000000000001,1.6602814012123814,0.5738843301608415,45.20540207070436,11.572582930100312,4.146467260261153
weak_renewal,8.64,1.6563797368484723,0.5753604972859501,45.246044407828414,11.58298736840407,4.158347865690019
weak_renewal,8.66,1.6524825854753529,0.5768463294494492,45.28663973463174,11.59337977206572,4.17022610151517
weak_renewal,8.68,1.648589941039103,0.5783417950689027,45.32718811417601,11.603760157229054,4.182101952297957
weak_renewal,8.700000000000001,1.6447017978778549,0.5798468636570033,45.36768960543901,11.614128538992382,4.193975402649386
weak_renewal,8.72,1.640818150713294,0.5813615057971678,45.40814426340319,11.624484931431212,4.205846437228379
weak_renewal,8.74,1.6369389946423307,0.5828856931196419,45.44855213914239,11.634829347620448,4.217715040740089
weak_renewal,8.76,1.633064325128949,0.5844193982781031,45.48891327990678,11.645161799656131,4.229581197934235
weak_renewal,8.78,1.6291941379962223,0.5859625949267513,45.52922772920602,11.655482298676736,4.241444893603488
weak_renewal,8.8,1.6253284294184933,0.5875152576978743,45.5694955268907,11.665790854884014,4.253306112581888
weak_renewal,8.82,1.6214671959137188,0.5890773621798802,45.6097167092321,11.676087477563412,4.265164839743292
weak_renewal,8.84,1.6176104343359663,0.5906488848957846,45.64989130900035,11.686372175104086,4.27702105999987
weak_renewal,8.86,1.6137581418680702,0.592229803282142,45.69001935554094,11.696644955018476,4.288874758300617
weak_renewal,8.88,1.6099103160144348,0.5938200956684137,45.73010087484964,11.706905823961504,4.300725919629917
weak_renewal,8.9,1.6060669545939878,0.5954197412567578,45.770135889645964,11.717154787749362,4.3125745290061195
weak_renewal,8.92,1.6022280557332738,0.5970287201022394,45.81012441944507,11.727391851377934,4.3244205714801724
weak_renewal,8.94,1.5983936178596914,0.5986470130934428,45.85006648062822,11.73761701904082,4.336264032134262
weak_renewal,8.96,1.5945636396948666,0.600274601933483,45.88996208651181,11.74783029414702,4.3481048960805015
weak_renewal,8.98,1.5907381202481612,0.6019114691214043,45.92981124741499,11.758031679338234,4.359943148459637
weak_renewal,9.0,1.5869170588103105,0.6035575979339585,45.96961397072594,11.768221176505836,4.371778774439793
weak_renewal,9.02,1.5831004549471905,0.605212972407754,46.00937026096677,11.77839878680749,4.383611759215242
weak_renewal,9.040000000000001,1.5792883084937106,0.6068775773217664,46.04908011985719,11.788564510683436,4.3954420880052005
weak_renewal,9.06,1.5754806195478295,0.608551398180204,46.08874354637678,11.798718347872452,4.407269746052655
weak_renewal,9.08,1.5716773884646862,0.6102344211957187,46.12836053682619,11.8088602974275,4.419094718623218
weak_renewal,9.1,1.567878615850854,0.6119266332729552,46.167931084886945,11.818990357731053,4.430916991004008
weak_renewal,9.120000000000001,1.5640843025587043,0.6136280219924302,46.20745518168017,11.829108526510119,4.442736548502548
weak_renewal,9.14,1.5602944496808844,0.6153385755947348,46.246932815824124,11.839214800850973,4.454553376445706
weak_renewal,9.16,1.5565090585449013,0.6170582829650535,46.286363973490616,11.849309177213593,4.466367460178646
weak_renewal,9.18,1.5527281307078153,0.618787133617989,46.32574863846026,11.859391651445822,4.478178785063811
weak_renewal,9.200000000000001,1.5489516679510351,0.6205251176826908,46.365086792176726,11.869462218797237,4.489987336479927
weak_renewal,9.22,1.5451796722752165,0.6222722258882764,46.40437841379984,11.879520873932753,4.501793099821029
weak_renewal,9.24,1.5414121458952577,0.6240284495495416,46.44362348025774,11.889567610945976,4.513596060495518
weak_renewal,9.26,1.537649091235394,0.6257937805529514,46.48282196629799,11.89960242337228,4.525396203925231
weak_renewal,9.28,1.5338905109243863,0.627568211342905,46.521973844537655,11.909625304201635,4.537193515544538
weak_renewal,9.3,1.5301364077908013,0.62935173490827,46.561079085512496,11.919636245891194,4.548987980799463
weak_renewal,9.32,1.5263867848583845,0.6311443447691791,46.60013765772517,11.929635240377639,4.560779585146817
weak_renewal,9.34,1.5226416453415175,0.6329460349640824,46.63914952769254,11.939622279089285,4.572568314053365
weak_renewal,9.36,1.5189009926407657,0.6347568000370509,46.67811465999203,11.949597352957957,4.584354152995005
weak_renewal,9.38,1.5151648303385075,0.6365766350253245,46.71703301730722,11.959560452430646,4.5961370874559675
weak_renewal,9.4,1.5114331621946473,0.6384055354470983,46.75590456047244,11.96951156748094,4.6079171029280355
weak_renewal,9.42,1.507705992142408,0.6402434972895454,46.79472924851659,11.979450687620243,4.619694184909787
weak_renewal,9.44,1.5039833242842022,0.6420905169970644,46.83350703870624,11.989377801908793,4.6314683189058545
weak_renewal,9.46,1.5002651628875805,0.6439465914597535,46.87223788658771,11.99929289896645,4.643239490426202
weak_renewal,9.48,1.4965515123812552,0.6458117180021001,46.9109217460286,12.009195966983318,4.655007684985416
weak_renewal,9.5,1.4928423773511956,0.6476858943718861,46.949558569258386,12.019086993730145,4.666772888102027
weak_renewal,9.52,1.4891377625367963,0.6495691187292996,46.988148306908386,12.028965966568542,4.678535085297839
weak_renewal,9.540000000000001,1.4854376728271146,0.651461389636251,47.0266909080509,12.038832872461027,4.690294262097275
weak_renewal,9.56,1.4817421132571782,0.6533627060458879,47.065186320237736,12.048687697980858,4.702050404026743
weak_renewal,9.58,1.4780510890043552,0.6552730672923055,47.103634489537974,12.058530429321719,4.713803496614021
weak_renewal,9.6,1.474364605384794,0.6571924730804457,47.14203536057507,12.068361052307216,4.7255535253876575
weak_renewal,9.620000000000001,1.470682667849925,0.6591209234761833,47.18038887656329,12.0781795524002,4.73730047587638
weak_renewal,9.64,1.467005281983023,0.6610584188965924,47.21869497934352,12.087985914711938,4.749044333608527
weak_renewal,9.66,1.4633324534958339,0.6630049601003924,47.2569536094184,12.097780124011111,4.7607850841114985
weak_renewal,9.68,1.4596641882252566,0.6649605481785658,47.29516470598692,12.10756216473265,4.772522712911212
weak_renewal,9.700000000000001,1.4560004921300862,0.666925184545146,47.33332820697828,12.117332020986437,4.7842572055315795
weak_renewal,9.72,1.4523413712878142,0.6688988709281722,47.37144404908528,12.127089676565829,4.795988547493998
weak_renewal,9.74,1.4486868318914803,0.670881609360805,47.40951216779709,12.136835114956053,4.807716724316855
weak_renewal,9.76,1.4450368802465823,0.6728734021726014,47.447532497431446,12.146568319342448,4.819441721515045
weak_renewal,9.78,1.4413915227680374,0.6748742519809444,47.485504971166286,12.156289272618569,4.831163524599509
weak_renewal,9.8,1.4377507659771949,0.6768841616826249,47.523429521070895,12.165997957394149,4.842882119076769
weak_renewal,9.82,1.4341146164989014,0.67890313444557,47.561306078136454,12.17569435600293,4.854597490448497
weak_renewal,9.84,1.430483081058612,0.6809311737007196,47.599134572306134,12.185378450510369,4.866309624211085
weak_renewal,9.86,1.4268561664795532,0.6829682831340409,47.636914932504666,12.195050222721193,4.87801850585523
weak_renewal,9.88,1.4232338796799302,0.6850144666786846,47.6746470866674,12.204709654186853,4.889724120865535
weak_renewal,9.9,1.419616227670185,0.687069728507274,47.71233096176891,12.214356726212841,4.901426454720111
weak_renewal,9.92,1.4160032175502923,0.68913407302433,47.749966483851125,12.223991419865888,4.913125492890214
weak_renewal,9.94,1.4123948565071072,0.6912075048588225,47.787553578050975,12.233613715981049,4.924821220839867
weak_renewal,9.96,1.4087911518117495,0.6932900288568513,47.82509216862761,12.243223595168669,4.936513624025516
weak_renewal,9.98,1.4051921108170375,0.6953816500744485,47.8625821789892,12.252821037821233,4.948202687895679
weak_renewal,10.0,1.401597740954954,0.6974823737705059,47.900023531719235,12.262406024120123,4.959888397890626
weak_renewal,10.02,1.3980080497341612,0.6995922053998178,47.937416148602495,12.271978534042237,4.971570739442052
weak_renewal,10.040000000000001,1.394423044737549,0.7017111506062423,47.97475995065054,12.281538547366535,4.983249697972775
weak_renewal,10.06,1.3908427336198268,0.703839215215975,48.01205485812681,12.291086043680462,4.9949252588964335
weak_renewal,10.08,1.3872671241051482,0.7059764052309359,48.04930079057138,12.300621002386272,5.006597407617204
weak_renewal,10.1,1.383696223984776,0.7081227268222627,48.08649766682526,12.310143402707263,5.018266129529523
weak_renewal,10.120000000000001,1.3801300411147825,0.710278186323914,48.123645405054354,12.319653223693912,5.029931410017824
weak_renewal,10.14,1.3765685834137855,0.7124427902263738,48.16074392277308,12.329150444229905,5.0415932344562755
weak_renewal,10.16,1.3730118588607167,0.7146165451704605,48.197793136867546,12.338635043038089,5.053251588208546
weak_renewal,10.18,1.3694598754926277,0.7167994579412353,48.234792963618474,12.348106998686326,5.064906456627558
weak_renewal,10.200000000000001,1.3659126414025258,0.7189915354620087,48.2717433187237,12.357566289593263,5.0765578250552705
weak_renewal,10.22,1.3623701647372448,0.7211927847884423,48.30864411732038,12.367012894034012,5.088205678822453
weak_renewal,10.24,1.3588324536953456,0.7234032131027465,48.34549527400683,12.376446790145744,5.099850003248489
weak_renewal,10.26,1.355299516525048,0.7256228277079685,48.382296702864096,12.385867955933204,5.1114907836411705
weak_renewal,10.28,1.3517713615221956,0.7278516360223714,48.41904831747714,12.395276369274145,5.123128005296513
weak_renewal,10.3,1.3482479970282464,0.7300896455739017,48.45575003095578,12.404672007924676,5.1347616534985745
weak_renewal,10.32,1.3447294314282965,0.7323368639947427,48.49240175595526,12.414054849524542,5.146391713519282
weak_renewal,10.34,1.3412156731491296,0.7345932990159548,48.52900340469658,12.42342487160232,5.158018170618273
weak_renewal,10.36,1.3377067306572954,0.7368589584621964,48.56555488898652,12.432782051580544,5.169641010042739
weak_renewal,10.38,1.3342026124572164,0.7391338502465284,48.60205612023734,12.442126366780755,5.181260217027282
weak_renewal,10.4,1.3307033270893205,0.7414179823652975,48.638507009486254,12.451457794428478,5.192875776793774
weak_renewal,10.42,1.3272088831282,0.7437113628930987,48.6749074674146,12.460776311658131,5.204487674551229
weak_renewal,10.44,1.323719289180797,0.7460139999778139,48.71125740436671,12.470081895517874,5.216095895495686
weak_renewal,10.46,1.3202345538846132,0.7483259018357271,48.74755673036863,12.479374522974364,5.22770042481009
weak_renewal,10.48,1.3167546859059465,0.7506470767467117,48.783805355146406,12.488654170917476,5.239301247664185
weak_renewal,10.5,1.3132796939381493,0.7529775330494922,48.82000318814429,12.497920816164935,5.250898349214425
weak_renewal,10.52,1.309809586699912,0.7553172791369767,48.856150138542596,12.5071744354669,5.262491714603875
weak_renewal,10.540000000000001,1.3063443729335706,0.7576663234516577,48.89224611527532,12.516415005510478,5.274081328962133
weak_renewal,10.56,1.3028840614034365,0.7600246744810835,48.92829102704755,12.525642502924168,5.28566717740525
weak_renewal,10.58,1.2994286608941483,0.7623923407533961,48.964284782352635,12.53485690428227,5.2972492450356645
weak_renewal,10.6,1.2959781802090464,0.764769330832935,49.00022728948912,12.544058186109208,5.3088275169421415
weak_renewal,10.620000000000001,1.2925326281685692,0.7671556533159057,49.03611845657742,12.553246324883814,5.320401978199718
weak_renewal,10.64,1.2890920136086719,0.769551316826112,49.07195819157635,12.56242129704354,5.331972613869651
weak_renewal,10.66,1.2856563453792629,0.7719563300107518,49.10774640229936,12.571583078988631,5.343539408999382
weak_renewal,10.68,1.2822256323426637,0.7743707015362734,49.143482996430606,12.580731647086228,5.355102348622501
weak_renewal,10.700000000000001,1.2787998833720882,0.7767944400842921,49.179167881540764,12.58986697767443,5.3666614177587215
weak_renewal,10.72,1.2753791073501421,0.7792275543475657,49.214800965102704,12.598989047066286,5.37821660141385
weak_renewal,10.74,1.2719633131673405,0.7816700530260311,49.25038215450689,12.608097831553756,5.389767884579787
weak_renewal,10.76,1.2685525097206456,0.7841219448228944,49.28591135707663,12.617193307411611,5.401315252234504
weak_renewal,10.78,1.2651467059120232,0.7865832384407798,49.32138848008311,12.62627545090127,5.412858689342049
weak_renewal,10.8,1.2617459106470177,0.7890539425779334,49.35681343076025,12.635344238274618,5.424398180852551
weak_renewal,10.82,1.2583501328333462,0.7915340659244806,49.39218611631932,12.644399645777742,5.435933711702222
weak_renewal,10.84,1.2549593813795072,0.7940236171587395,49.42750644396348,12.653441649654647,5.447465266813384
weak_renewal,10.86,1.2515736651934108,0.796522604943584,49.462774320901985,12.662470226150903,5.458992831094486
weak_renewal,10.88,1.2481929931810238,0.7990310379228612,49.497989654364346,12.67148535151727,5.470516389440128
weak_renewal,10.9,1.2448173742450344,0.8015489247178584,49.53315235161424,12.68048700201324,5.482035926731098
weak_renewal,10.92,1.2414468172835282,0.8040762739238219,49.56826231996326,12.68947515391059,5.493551427834411
weak_renewal,10.94,1.238081331188688,0.8066130941065235,49.60331946678451,12.698449783496832,5.505062877603352
weak_renewal,10.96,1.234720924845504,0.8091593937988779,49.63832369952601,12.707410867078655,5.516570260877531
weak_renewal,10.98,1.231365607130504,0.8117151814976057,49.67327492572393,12.716358380985323,5.528073562482926
weak_renewal,11.0,1.228015386910495,0.8142804656599464,49.70817305301569,12.725292301572013,5.539572767231957
weak_renewal,11.02,1.2246702730413257,0.8168552547004158,49.743017989152875,12.734212605223131,5.551067859923545
weak_renewal,11.040000000000001,1.2213302743666592,0.8194395569876113,49.77780964201398,12.743119268355574,5.562558825343183
weak_renewal,11.06,1.2179953997167656,0.8220333808410598,49.81254791961704,12.752012267421957,5.574045648263015
weak_renewal,11.08,1.2146656579073245,0.8246367345281141,49.847232730132056,12.760891578913801,5.5855283134419125
weak_renewal,11.1,1.2113410577382455,0.8272496262608902,49.88186398189329,12.769757179364678,5.597006805625566
weak_renewal,11.120000000000001,1.2080216079925035,0.8298720641932493,49.91644158341144,12.778609045353324,5.60848110954657
weak_renewal,11.14,1.2047073174349858,0.8325040564178222,49.950965443385584,12.787447153506704,5.6199512099245235
weak_renewal,11.16,1.201398194811355,0.8351456109630773,49.98543547071507,12.796271480503053,5.631417091466127
weak_renewal,11.18,1.198094248846926,0.8377967357904285,50.01985157451121,12.805082003074864,5.6428787388652895
weak_renewal,11.200000000000001,1.1947954882455545,0.8404574387913862,50.05421366410883,12.813878698011854,5.654336136803238
weak_renewal,11.22,1.1915019216885436,0.8431277277847468,50.088521649077684,12.822661542163884,5.665789269948627
weak_renewal,11.24,1.1882135578335584,0.8458076105138248,50.122775439233784,12.831430512443843,5.677238122957666
weak_renewal,11.26,1.1849304053135572,0.848497094643723,50.156974944650464,12.840185585830513,5.688682680474234
weak_renewal,11.28,1.1816524727357354,0.8511961877586424,50.19112007566944,12.848926739371372,5.700122927130012
weak_renewal,11.3,1.1783797686804804,0.8539048973592308,50.22521074291168,12.857653950185385,5.711558847544613
weak_renewal,11.32,1.1751123017003442,0.8566232308599692,50.2592468572881,12.866367195465749,5.722990426325715
weak_renewal,11.34,1.171850080319021,0.8593511955865978,50.293228330010216,12.87506645248261,5.734417648069206
weak_renewal,11.36,1.168593113030344,0.8620887987735769,50.327155072600604,12.88375169858575,5.745840497359324
weak_renewal,11.38,1.165341408297291,0.8648360475615872,50.361026996903234,12.892422911207223,5.7572589587688086
weak_renewal,11.4,1.1620949745510052,0.8675929489950641,50.39484401509371,12.901080067863987,5.768673016859048
weak_renewal,11.42,1.1588538201898233,0.8703595100197714,50.428606039689356,12.909723146160472,5.78008265618024
weak_renewal,11.44,1.1556179535783209,0.8731357374804081,50.46231298355917,12.918352123791145,5.79148786127155
weak_renewal,11.46,1.1523873830463658,0.8759216381182519,50.495964759933706,12.926966978543025,5.802888616661274
weak_renewal,11.48,1.1491621168881865,0.8787172185688367,50.52956128241474,12.93556768829817,5.8142849068670035
weak_renewal,11.5,1.1459421633614484,0.8815224853596673,50.56310246498493,12.944154231036139,5.825676716395803
weak_renewal,11.52,1.142727530686344,0.8843374449079657,50.59658822201727,12.952726584836416,5.837064029744379
weak_renewal,11.540000000000001,1.1395182270446955,0.8871621035184531,50.63001846828444,12.961284727880813,5.848446831399262
weak_renewal,11.56,1.1363142605790666,0.889996467381164,50.663393118968074,12.969828638455823,5.859825105836984
weak_renewal,11.58,1.1331156393918853,0.8928405425692962,50.696712089667884,12.978358294954974,5.8711988375242665
weak_renewal,11.6,1.1299223715445796,0.8956943350370918,50.72997529641065,12.986873675881123,5.88256801091821
weak_renewal,11.620000000000001,1.126734465056724,0.8985578506177521,50.76318265565914,12.995374759848737,5.893932610466486
weak_renewal,11.64,1.1235519279051953,0.9014310950213832,50.7963340843209,13.003861525586146,5.9052926206075265
weak_renewal,11.66,1.1203747680233416,0.9043140738329773,50.82942949975688,13.012333951937757,5.916648025770731
weak_renewal,11.68,1.1172029933001588,0.9072067925104226,50.86246881979003,13.020792017866244,5.927998810376663
weak_renewal,11.700000000000001,1.1140366115794818,0.9101092563825459,50.89545196271375,13.029235702454715,5.939344958837259
weak_renewal,11.72,1.1108756306591838,0.9130214706471871,50.92837884730019,13.037664984908844,5.950686455556028
weak_renewal,11.74,1.1077200582903857,0.9159434403693049,50.9612493928085,13.046079844558971,5.962023284928274
weak_renewal,11.76,1.1045699021766775,0.9188751704791125,50.99406351899296,13.054480260862192,5.973355431341303
weak_renewal,11.78,1.1014251699733504,0.9218166657702448,51.02682114611095,13.0628662134044,5.984682879174641
weak_renewal,11.8,1.0982858692866362,0.9247679308979556,51.059522194930885,13.071237681902304,5.996005612800257
weak_renewal,11.82,1.0951520076729615,0.9277289703773446,51.09216658674,13.079594646205436,6.007323616582778
weak_renewal,11.84,1.0920235926382076,0.9306997885816155,51.12475424335202,13.087937086298112,6.018636874879727
weak_renewal,11.86,1.0889006316369834,0.9336803897403627,51.15728508711477,13.096264982301378,6.029945372041738
weak_renewal,11.88,1.085783132071907,0.9366707779378887,51.18975904091765,13.104578314474914,6.0412490924128015
weak_renewal,11.9,1.0826711012928991,0.9396709571115479,51.22217602819898,13.112877063218935,6.052548020330481
weak_renewal,11.92,1.0795645465964834,0.9426809310501245,51.25453597295331,13.121161209076044,6.063842140126167
weak_renewal,11.94,1.0764634752250988,0.9457007033922347,51.28683879973857,13.12943073273307,6.075131436125303
weak_renewal,11.96,1.073367894366421,0.9487302776247594,51.31908443368312,13.137685615022876,6.086415892647635
weak_renewal,11.98,1.0702778111526956,0.9517696570813053,51.351272800492765,13.145925836926144,6.097695494007448
weak_renewal,12.0,1.0671932326600764,0.9548188449406951,51.38340382645755,13.154151379573129,6.108970224513823
strong_renewal,0.0,6.0,8.0,0.0,0.0,0.0
strong_renewal,0.02,5.9752103196333,7.934681751296711,0.2582258371531231,0.06610581431119956,0.000787565607911964
strong_renewal,0.04,5.950534907957676,7.871213563635187,0.5152613754408679,0.13190691211286237,0.003120475748050355
strong_renewal,0.06,5.925973034743289,7.809549640047945,0.7711142214240689,0.1974052406845617,0.0069548807325069285
strong_renewal,0.08,5.901523972714738,7.749645277395747,1.0257919508881375,0.2626027394273629,0.012248016823111113
strong_renewal,0.1,5.877186997734185,7.691456840910905,1.279302106935571,0.32750133937550596,0.01895818028641185
strong_renewal,0.12,5.852961388980315,7.634941739332787,1.5316521981217082,0.3921029627191569,0.02704470205194521
strong_renewal,0.14,5.828846429122852,7.580058400621899,1.782849696636946,0.45640952233905774,0.03646792296095829
strong_renewal,0.16,5.804841404492284,7.526766248236815,2.0329020365387005,0.5204229213539073,0.04718916959072354
strong_renewal,0.18,5.78094560524455,7.475025677960742,2.281816612035939,0.5841450526812004,0.0591707306419426
strong_renewal,0.2,5.757158325520408,7.424798035263106,2.529600775829074,0.6475777986122433,0.07237583387534965
strong_renewal,0.22,5.7334788635992755,7.376045593184016,2.776261837507544,0.7107230304019316,0.08676862358594863
strong_renewal,0.24,5.70990652204729,7.328731530727559,3.0218070620073925,0.7735826078738927,0.10231413860145162
strong_renewal,0.26,5.686440607859447,7.282819911752141,3.2662436681307536,0.836158379041473,0.11897829079361474
strong_renewal,0.28,5.663080432595609,7.238275664344864,3.509578827129066,0.8984521797450414,0.13672784408990582
strong_renewal,0.3,5.639825312510266,7.195064560669082,3.75181966135139,0.9604658333059566,0.15553039397503832
strong_renewal,0.32,5.616674568675918,7.153153197272666,3.992973242959187,1.022201150197552,0.17535434747021816
strong_renewal,0.34,5.593627527099981,7.112508975846476,4.233046592708526,1.0836599277333827,0.1961689035798579
strong_renewal,0.36,5.570683518835141,7.073100084421427,4.472046678800609,1.1448439497729561,0.21794403419438296
strong_renewal,0.38,5.547841880083097,7.034895478994568,4.709980415801067,1.2057549864450734,0.24065046543964044
strong_renewal,0.4,5.525101952291664,6.997864865572991,4.946854663628502,1.2663947938888969,0.26425965946188745
strong_renewal,0.42,5.502463082245213,6.961978682626303,5.182676226612365,1.3267651140127659,0.2887437966390686
strong_renewal,0.44,5.47992462214846,6.927208083937284,5.417451852620206,1.3868676742707733,0.31407575820805683
strong_renewal,0.46,5.45748592970362,6.893524921842222,5.651188232253952,1.4467041874570126,0.3402291092992346
strong_renewal,0.48,5.435146368180969,6.860901730850994,5.883891998114902,1.5062763515174156,0.3671780823684093
strong_renewal,0.5,5.4129053064828705,6.829311711638598,6.115569724136765,1.5655858493790122,0.3948975610176102
strong_renewal,0.52,5.390762119201336,6.798728715398943,6.346227924986082,1.6246343487964372,0.4233630641953797
strong_renewal,0.54,5.368716186669214,6.769127228553282,6.575873055529025,1.6834235022154296,0.4525507307687119
strong_renewal,0.56,5.3467668950050955,6.740482357804452,6.804511510363587,1.7419549466530777,0.48243730445752925
strong_renewal,0.58,5.3249136361520675,6.71276981552951,7.032149623415965,1.8002303035944869,0.5130001191239968
strong_renewal,0.6,5.303155807910414,6.685965905502562,7.258793667599853,1.858251178905562,0.5442170844081238
strong_renewal,0.62,5.281492813964433,6.660047508940984,7.484449854537153,1.916019162761511,0.5760666717024946
strong_renewal,0.64,5.259924063903485,6.634992070867116,7.709124334338691,1.973535829590705,0.6085279004578208
strong_renewal,0.66,5.238448973237449,6.610777586778823,7.932823195443241,2.03080273803347,0.641580324812293
strong_renewal,0.68,5.2170669634067295,6.5873825896215354,8.15555246451323,2.0878214309153873,0.6752040205369221
strong_renewal,0.7000000000000001,5.19577746178701,6.564786137055691,8.377318106385305,2.144593435234639,0.7093795722903287
strong_renewal,0.72,5.174579901688898,6.542967799012467,8.598126024073977,2.2011202621629384,0.744088061175404
strong_renewal,0.74,5.153473722352661,6.521907645531839,8.817982058826445,2.25740340705957,0.7793110525914088
strong_renewal,0.76,5.132458368938235,6.50158623487634,9.036891990226712,2.313444349498038,0.8150305843743781
strong_renewal,0.78,5.11153329251069,6.4819846019150305,9.254861536346972,2.369244553304825,0.8512291552198548
strong_renewal,0.8,5.090697950021339,6.463084246771245,9.47189635394437,2.424805466609759,0.887889713381003
strong_renewal,0.8200000000000001,5.069951804284699,6.444867123728764,9.688002038701045,2.4801285219074676,0.924995645636231
