treatment,t_h,E_umol,R_umol,G_umol,exported_umol,B_units,U_umol_h,A_umol_h
depleted,8.32,0.0,6.4567380500162255,14.984918061285489,9.558343888698289,1.4984918061285488,0.0,0.7164118624959371
depleted,8.34,0.0,6.442410184566137,14.999245926735577,9.558343888698289,1.4999245926735578,0.0,0.7163741606059147
depleted,8.36,0.0,6.428083104504083,15.013573006797632,9.558343888698289,1.5013573006797631,0.0,0.7163333219019331
depleted,8.379999999999999,0.0,6.413756872673761,15.027899238627954,9.558343888698289,1.5027899238627955,0.0,0.7162893356429312
depleted,8.4,0.0,6.399431552133645,15.04222455916807,9.558343888698289,1.504222455916807,0.0,0.7162421910920653
depleted,8.42,0.0,6.385107206156906,15.05654890514481,9.558343888698289,1.505654890514481,0.0,0.7161918775171383
depleted,8.44,0.0,6.370783898231303,15.070872213070412,9.558343888698289,1.5070872213070412,0.0,0.7161383841910294
depleted,8.46,0.0,6.356461692059084,15.085194419242631,9.558343888698289,1.5085194419242631,0.0,0.7160817003921319
depleted,8.48,0.0,6.342140651556875,15.099515459744842,9.558343888698289,1.509951545974484,0.0,0.7160218154047939
depleted,8.5,0.0,6.327820840855546,15.11383527044617,9.558343888698289,1.511383527044617,0.0,0.715958718519764
depleted,8.52,0.0,6.313502324300087,15.128153787001628,9.558343888698289,1.5128153787001628,0.0,0.7158923990346397
depleted,8.54,0.0,6.2991851664494645,15.142470944852251,9.558343888698289,1.514247094485225,0.0,0.7158228462543228
depleted,8.56,0.0,6.284869432076466,15.156786679225249,9.558343888698289,1.515678667922525,0.0,0.715750049491478
depleted,8.58,0.0,6.270555186167551,15.171100925134164,9.558343888698289,1.5171100925134164,0.0,0.7156739980669953
depleted,8.6,0.0,6.256242493922669,15.185413617379046,9.558343888698289,1.5185413617379047,0.0,0.7155946813104586
depleted,8.620000000000001,0.0,6.2419314207550896,15.199724690546626,9.558343888698289,1.5199724690546625,0.0,0.7155120885606171
depleted,8.64,0.0,6.227622032291213,15.214034079010503,9.558343888698289,1.5214034079010503,0.0,0.7154262091658634
depleted,8.66,0.0,6.213314394370367,15.228341716931348,9.558343888698289,1.5228341716931348,0.0,0.7153370324847135
depleted,8.68,0.0,6.199008573044609,15.242647538257106,9.558343888698289,1.5242647538257106,0.0,0.7152445478862937
depleted,8.7,0.0,6.184704634578499,15.256951476723216,9.558343888698289,1.5256951476723217,0.0,0.7151487447508315
depleted,8.72,0.0,6.170402645448879,15.271253465852837,9.558343888698289,1.5271253465852836,0.0,0.71504961247015
depleted,8.74,0.0,6.1561026723446375,15.285553438957079,9.558343888698289,1.5285553438957078,0.0,0.7149471404481682
depleted,8.76,0.0,6.141804782166455,15.299851329135262,9.558343888698289,1.5299851329135261,0.0,0.7148413181014065
depleted,8.780000000000001,0.0,6.127509042026552,15.314147069275165,9.558343888698289,1.5314147069275166,0.0,0.7147321348594948
depleted,8.8,0.0,6.113215519248423,15.328440592053292,9.558343888698289,1.5328440592053292,0.0,0.7146195801656877
depleted,8.82,0.0,6.098924281366558,15.342731829935158,9.558343888698289,1.5342731829935157,0.0,0.7145036434773823
depleted,8.84,0.0,6.084635396126148,15.357020715175567,9.558343888698289,1.5357020715175567,0.0,0.7143843142666424
depleted,8.86,0.0,6.070348931482797,15.371307179818919,9.558343888698289,1.5371307179818918,0.0,0.7142615820207264
depleted,8.879999999999999,0.0,6.056064955602205,15.38559115569951,9.558343888698289,1.538559115569951,0.0,0.7141354362426217
depleted,8.9,0.0,6.041783536859849,15.399872574441867,9.558343888698289,1.5399872574441866,0.0,0.7140058664515799
depleted,8.92,0.0,6.027504743840657,15.414151367461058,9.558343888698289,1.5414151367461058,0.0,0.7138728621836625
depleted,8.94,0.0,6.013228645338663,15.428427465963052,9.558343888698289,1.5428427465963053,0.0,0.7137364129922872
depleted,8.96,0.0,5.99895531035665,15.442700800945065,9.558343888698289,1.5442700800945066,0.0,0.7135965084487791
depleted,8.98,0.0,5.984684808105798,15.456971303195917,9.558343888698289,1.5456971303195917,0.0,0.7134531381429303
depleted,9.0,0.0,5.970417208005295,15.47123890329642,9.558343888698289,1.547123890329642,0.0,0.7133062916835604
depleted,9.02,0.0,5.956152579681961,15.485503531619754,9.558343888698289,1.5485503531619753,0.0,0.7131559586990839
depleted,9.04,0.0,5.941890992969848,15.499765118331869,9.558343888698289,1.549976511833187,0.0,0.7130021288380826
depleted,9.06,0.0,5.927632517909824,15.514023593391892,9.558343888698289,1.5514023593391892,0.0,0.7128447917698814
depleted,9.08,0.0,5.913377224749167,15.528278886552549,9.558343888698289,1.552827888655255,0.0,0.7126839371851312
depleted,9.1,0.0,5.899125183941118,15.542530927360598,9.558343888698289,1.5542530927360598,0.0,0.7125195547963951
depleted,9.120000000000001,0.0,5.8848764661444415,15.556779645157274,9.558343888698289,1.5556779645157275,0.0,0.7123516343387397
depleted,9.14,0.0,5.870631142222978,15.571024969078739,9.558343888698289,1.557102496907874,0.0,0.7121801655703326
depleted,9.16,0.0,5.856389283245161,15.585266828056557,9.558343888698289,1.5585266828056556,0.0,0.7120051382730427
depleted,9.18,0.0,5.842150960483547,15.599505150818171,9.558343888698289,1.5599505150818171,0.0,0.711826542253048
depleted,9.2,0.0,5.827916245414322,15.613739865887394,9.558343888698289,1.5613739865887395,0.0,0.7116443673414468
depleted,9.22,0.0,5.813685209716794,15.627970901584924,9.558343888698289,1.5627970901584924,0.0,0.7114586033948735
depleted,9.24,0.0,5.79945792527288,15.642198186028837,9.558343888698289,1.5642198186028837,0.0,0.7112692402961213
depleted,9.26,0.0,5.785234464166573,15.656421647135144,9.558343888698289,1.5656421647135144,0.0,0.7110762679547677
depleted,9.280000000000001,0.0,5.771014898683399,15.670641212618317,9.558343888698289,1.5670641212618317,0.0,0.7108796763078074
depleted,9.3,0.0,5.7567993013098695,15.684856809991848,9.558343888698289,1.5684856809991847,0.0,0.7106794553202873
depleted,9.32,0.0,5.742587744732907,15.69906836656881,9.558343888698289,1.569906836656881,0.0,0.7104755949859494
depleted,9.34,0.0,5.728380301839263,15.713275809462452,9.558343888698289,1.5713275809462453,0.0,0.7102680853278769
depleted,9.36,0.0,5.714177045714936,15.72747906558678,9.558343888698289,1.572747906558678,0.0,0.7100569163991469
depleted,9.379999999999999,0.0,5.699978049644551,15.741678061657165,9.558343888698289,1.5741678061657165,0.0,0.7098420782834856
depleted,9.4,0.0,5.6857833871107495,15.755872724190967,9.558343888698289,1.5755872724190967,0.0,0.7096235610959315
depleted,9.42,0.0,5.6715931317935535,15.770062979508163,9.558343888698289,1.5770062979508164,0.0,0.7094013549835017
depleted,9.44,0.0,5.657407357569719,15.784248753731998,9.558343888698289,1.5784248753731998,0.0,0.7091754501258645
depleted,9.46,0.0,5.643226138512073,15.798429972789643,9.558343888698289,1.5798429972789643,0.0,0.7089458367360155
depleted,9.48,0.0,5.629049548888853,15.812606562412864,9.558343888698289,1.5812606562412863,0.0,0.7087125050609608
depleted,9.5,0.0,5.614877663163,15.826778448138716,9.558343888698289,1.5826778448138716,0.0,0.7084754453824035
depleted,9.52,0.0,5.600710555991475,15.840945555310242,9.558343888698289,1.5840945555310242,0.0,0.7082346480174357
depleted,9.54,0.0,5.586548302224534,15.855107809077184,9.558343888698289,1.5855107809077185,0.0,0.7079901033192371
depleted,9.56,0.0,5.572390976905002,15.869265134396715,9.558343888698289,1.5869265134396715,0.0,0.7077418016777761
depleted,9.58,0.0,5.558238655267536,15.88341745603418,9.558343888698289,1.5883417456034181,0.0,0.7074897335205178
depleted,9.6,0.0,5.544091412737858,15.897564698563858,9.558343888698289,1.5897564698563857,0.0,0.7072338893131368
depleted,9.620000000000001,0.0,5.529949324931988,15.911706786369727,9.558343888698289,1.5911706786369728,0.0,0.7069742595602345
depleted,9.64,0.0,5.515812467655465,15.925843643646251,9.558343888698289,1.5925843643646251,0.0,0.7067108348060616
depleted,9.66,0.0,5.501680916902533,15.939975194399183,9.558343888698289,1.5939975194399183,0.0,0.706443605635246
depleted,9.68,0.0,5.487554748855338,15.954101362446378,9.558343888698289,1.5954101362446378,0.0,0.7061725626735261
depleted,9.7,0.0,5.473434039883091,15.968222071418625,9.558343888698289,1.5968222071418625,0.0,0.7058976965884873
depleted,9.72,0.0,5.459318866541229,15.982337244760489,9.558343888698289,1.598233724476049,0.0,0.7056189980903063
depleted,9.74,0.0,5.445209305570552,15.996446805731164,9.558343888698289,1.5996446805731164,0.0,0.7053364579324978
depleted,9.76,0.0,5.431105433896352,16.010550677405366,9.558343888698289,1.6010550677405366,0.0,0.7050500669126684
depleted,9.780000000000001,0.0,5.417007328627519,16.0246487826742,9.558343888698289,1.6024648782674198,0.0,0.7047598158732735
depleted,9.8,0.0,5.402915067055641,16.038741044246077,9.558343888698289,1.6038741044246076,0.0,0.704465695702381
depleted,9.82,0.0,5.388828726654081,16.052827384647635,9.558343888698289,1.6052827384647634,0.0,0.7041676973344393
depleted,9.84,0.0,5.374748385077044,16.066907726224674,9.558343888698289,1.6066907726224673,0.0,0.7038658117510485
depleted,9.86,0.0,5.360674120158623,16.080981991143094,9.558343888698289,1.6080981991143095,0.0,0.7035600299817408
depleted,9.879999999999999,0.0,5.346606009911837,16.09505010138988,9.558343888698289,1.609505010138988,0.0,0.7032503431047611
depleted,9.9,0.0,5.332544132527643,16.109111978774077,9.558343888698289,1.6109111978774078,0.0,0.702936742247856
depleted,9.92,0.0,5.318488566373946,16.12316754492777,9.558343888698289,1.612316754492777,0.0,0.7026192185890655
depleted,9.94,0.0,5.304439389994577,16.13721672130714,9.558343888698289,1.6137216721307142,0.0,0.7022977633575219
depleted,9.96,0.0,5.290396682108268,16.15125942919345,9.558343888698289,1.6151259429193447,0.0,0.7019723678342504
depleted,9.98,0.0,5.2763605216076055,16.16529558969411,9.558343888698289,1.616529558969411,0.0,0.7016430233529785
depleted,10.0,0.0,5.2623309875579665,16.17932512374375,9.558343888698289,1.617932512374375,0.0,0.7013097213009456
depleted,10.02,0.0,5.248308159196442,16.193347952105277,9.558343888698289,1.6193347952105277,0.0,0.7009724531197222
depleted,10.04,0.0,5.2342921159307405,16.20736399537098,9.558343888698289,1.620736399537098,0.0,0.7006312103060311
depleted,10.06,0.0,5.2202829373380775,16.22137317396364,9.558343888698289,1.6221373173963642,0.0,0.7002859844125731
depleted,10.08,0.0,5.206280703164051,16.235375408137667,9.558343888698289,1.6235375408137667,0.0,0.699936767048859
depleted,10.1,0.0,5.192285493321491,16.249370617980226,9.558343888698289,1.6249370617980226,0.0,0.6995835498820461
depleted,10.120000000000001,0.0,5.178297387889298,16.26335872341242,9.558343888698289,1.626335872341242,0.0,0.6992263246377778
depleted,10.14,0.0,5.164316467111275,16.27733964419044,9.558343888698289,1.627733964419044,0.0,0.6988650831010305
depleted,10.16,0.0,5.15034281139492,16.291313299906797,9.558343888698289,1.6291313299906798,0.0,0.6984998171169623
depleted,10.18,0.0,5.1363765013102185,16.305279609991498,9.558343888698289,1.6305279609991499,0.0,0.6981305185917686
depleted,10.2,0.0,5.122417617588417,16.3192384937133,9.558343888698289,1.63192384937133,0.0,0.6977571794935415
depleted,10.219999999999999,0.0,5.108466241120773,16.333189870180945,9.558343888698289,1.6333189870180944,0.0,0.697379791853133
depleted,10.24,0.0,5.094522452957291,16.34713365834443,9.558343888698289,1.6347133658344428,0.0,0.6969983477650243
depleted,10.26,0.0,5.080586334305445,16.361069776996274,9.558343888698289,1.6361069776996273,0.0,0.6966128393881984
depleted,10.280000000000001,0.0,5.066657966528873,16.374998144772846,9.558343888698289,1.6374998144772845,0.0,0.6962232589470169
depleted,10.3,0.0,5.0527374311460695,16.388918680155648,9.558343888698289,1.6388918680155649,0.0,0.6958295987321033
depleted,10.32,0.0,5.038824809829044,16.402831301472673,9.558343888698289,1.6402831301472673,0.0,0.6954318511012278
depleted,10.34,0.0,5.024920184401971,16.416735926899747,9.558343888698289,1.6416735926899748,0.0,0.6950300084801987
depleted,10.36,0.0,5.0110236368398215,16.4306324744619,9.558343888698289,1.64306324744619,0.0,0.6946240633637575
depleted,10.379999999999999,0.0,4.997135249266976,16.444520862034743,9.558343888698289,1.6444520862034744,0.0,0.694214008316477
depleted,10.4,0.0,4.983255103955814,16.458401007345905,9.558343888698289,1.6458401007345906,0.0,0.693799835973666
depleted,10.42,0.0,4.9693832833253015,16.47227282797642,9.558343888698289,1.6472272827976417,0.0,0.6933815390422765
depleted,10.440000000000001,0.0,4.955519869939533,16.486136241362185,9.558343888698289,1.6486136241362186,0.0,0.6929591103018156
depleted,10.46,0.0,4.941664946506285,16.499991164795432,9.558343888698289,1.6499991164795431,0.0,0.6925325426052604
depleted,10.48,0.0,4.927818595875531,16.513837515426186,9.558343888698289,1.6513837515426186,0.0,0.6921018288799802
depleted,10.5,0.0,4.913980901037944,16.527675210263773,9.558343888698289,1.6527675210263773,0.0,0.6916669621286576
depleted,10.52,0.0,4.900151945123383,16.541504166178335,9.558343888698289,1.6541504166178336,0.0,0.6912279354302191
depleted,10.54,0.0,4.8863318113993595,16.555324299902356,9.558343888698289,1.6555324299902356,0.0,0.6907847419407648
depleted,10.56,0.0,4.872520583269481,16.569135528032234,9.558343888698289,1.6569135528032235,0.0,0.6903373748945054
depleted,10.58,0.0,4.858718344271887,16.58293776702983,9.558343888698289,1.6582937767029828,0.0,0.6898858276047016
depleted,10.600000000000001,0.0,4.844925178077646,16.59673093322407,9.558343888698289,1.6596730933224069,0.0,0.6894300934646067
depleted,10.620000000000001,0.0,4.831141168489161,16.610514942812554,9.558343888698289,1.6610514942812553,0.0,0.6889701659484141
depleted,10.64,0.0,4.817366399438528,16.624289711863184,9.558343888698289,1.6624289711863185,0.0,0.6885060386122073
depleted,10.66,0.0,4.803600954985899,16.638055156315815,9.558343888698289,1.6638055156315814,0.0,0.6880377050949149
depleted,10.68,0.0,4.789844919317807,16.651811191983906,9.558343888698289,1.6651811191983907,0.0,0.6875651591192674
depleted,10.7,0.0,4.7760983767454865,16.665557734556227,9.558343888698289,1.6665557734556227,0.0,0.6870883944927588
depleted,10.719999999999999,0.0,4.762361411703168,16.679294699598547,9.558343888698289,1.6679294699598546,0.0,0.6866074051086115
depleted,10.74,0.0,4.748634108746346,16.693022002555367,9.558343888698289,1.6693022002555367,0.0,0.6861221849467422
depleted,10.76,0.0,4.734916552550051,16.70673955875166,9.558343888698289,1.670673955875166,0.0,0.685632728074736
depleted,10.780000000000001,0.0,4.721208827907069,16.720447283394645,9.558343888698289,1.6720447283394644,0.0,0.685139028648818
depleted,10.8,0.0,4.707511019726172,16.73414509157554,9.558343888698289,1.673414509157554,0.0,0.6846410809148324
depleted,10.82,0.0,4.693823213030307,16.747832898271405,9.558343888698289,1.6747832898271404,0.0,0.6841388792092216
depleted,10.84,0.0,4.680145492954781,16.761510618346932,9.558343888698289,1.6761510618346933,0.0,0.6836324179600111
depleted,10.86,0.0,4.666477944745415,16.775178166556298,9.558343888698289,1.6775178166556297,0.0,0.683121691687794
depleted,10.879999999999999,0.0,4.652820653756684,16.78883545754503,9.558343888698289,1.678883545754503,0.0,0.6826066950067223
depleted,10.9,0.0,4.639173705449834,16.80248240585188,9.558343888698289,1.680248240585188,0.0,0.6820874226254967
depleted,10.92,0.0,4.62553718539099,16.81611892591072,9.558343888698289,1.6816118925910721,0.0,0.6815638693483628
depleted,10.940000000000001,0.0,4.611911179249222,16.829744932052492,9.558343888698289,1.6829744932052493,0.0,0.6810360300761069
depleted,10.96,0.0,4.5982957727946125,16.8433603385071,9.558343888698289,1.68433603385071,0.0,0.6805038998070565
depleted,10.98,0.0,4.584691051896295,16.856965059405418,9.558343888698289,1.6856965059405418,0.0,0.6799674736380827
depleted,11.0,0.0,4.571097102520469,16.870559008781242,9.558343888698289,1.6870559008781243,0.0,0.6794267467656039
depleted,11.02,0.0,4.557514010728404,16.88414210057331,9.558343888698289,1.688414210057331,0.0,0.6788817144865916
depleted,11.04,0.0,4.543941862674416,16.897714248627295,9.558343888698289,1.6897714248627296,0.0,0.6783323721995815
depleted,11.06,0.0,4.530380744603823,16.91127536669789,9.558343888698289,1.6911275366697889,0.0,0.6777787154056831
depleted,11.08,0.0,4.5168307428508925,16.92482536845082,9.558343888698289,1.6924825368450818,0.0,0.6772207397095921
depleted,11.100000000000001,0.0,4.503291943836748,16.938364167464965,9.558343888698289,1.6938364167464965,0.0,0.6766584408206059
depleted,11.120000000000001,0.0,4.489764434067278,16.951891677234435,9.558343888698289,1.6951891677234436,0.0,0.67609181455364
depleted,11.14,0.0,4.476248300131004,16.96540781117071,9.558343888698289,1.696540781117071,0.0,0.6755208568302465
depleted,11.16,0.0,4.46274362869694,16.978912482604773,9.558343888698289,1.6978912482604773,0.0,0.6749455636796333
depleted,11.18,0.0,4.449250506512438,16.992405604789276,9.558343888698289,1.6992405604789276,0.0,0.6743659312396861
depleted,11.2,0.0,4.43576902040099,17.005887090900725,9.558343888698289,1.7005887090900724,0.0,0.6737819557579908
depleted,11.219999999999999,0.0,4.4222992572600335,17.019356854041682,9.558343888698289,1.7019356854041683,0.0,0.6731936335928572
depleted,11.24,0.0,4.408841304058723,17.032814807242993,9.558343888698289,1.7032814807242993,0.0,0.6726009612143447
depleted,11.26,0.0,4.395395247835688,17.046260863466028,9.558343888698289,1.7046260863466027,0.0,0.6720039352052888
depleted,11.280000000000001,0.0,4.3819611756967625,17.059694935604952,9.558343888698289,1.7059694935604952,0.0,0.6714025522623278
depleted,11.3,0.0,4.368539174812703,17.07311693648901,9.558343888698289,1.7073116936489012,0.0,0.6707968091969305
depleted,11.32,0.0,4.355129332416879,17.086526778884835,9.558343888698289,1.7086526778884834,0.0,0.6701867029364267
depleted,11.34,0.0,4.341731735802945,17.09992437549877,9.558343888698289,1.709992437549877,0.0,0.6695722305250349
depleted,11.36,0.0,4.328346472322496,17.113309638979217,9.558343888698289,1.7113309638979217,0.0,0.668953389124893
depleted,11.379999999999999,0.0,4.314973629382695,17.12668248191902,9.558343888698289,1.712668248191902,0.0,0.6683301760170889
depleted,11.4,0.0,4.301613294443883,17.14004281685783,9.558343888698289,1.7140042816857828,0.0,0.6677025886026903
depleted,11.42,0.0,4.288265555017177,17.153390556284535,9.558343888698289,1.7153390556284536,0.0,0.6670706244037771
depleted,11.440000000000001,0.0,4.274930498662028,17.166725612639684,9.558343888698289,1.7166725612639684,0.0,0.6664342810644703
depleted,11.46,0.0,4.26160821298378,17.180047898317934,9.558343888698289,1.7180047898317934,0.0,0.6657935563519646
depleted,11.48,0.0,4.2482987856311905,17.193357325670522,9.558343888698289,1.7193357325670522,0.0,0.6651484481575571
depleted,11.5,0.0,4.235002304293943,17.206653807007772,9.558343888698289,1.7206653807007772,0.0,0.6644989544976795
depleted,11.52,0.0,4.221718856700131,17.219937254601582,9.558343888698289,1.7219937254601583,0.0,0.6638450735149249
depleted,11.54,0.0,4.208448530613729,17.233207580687985,9.558343888698289,1.7233207580687986,0.0,0.663186803479081
depleted,11.56,0.0,4.19519141383203,17.246464697469683,9.558343888698289,1.7246464697469683,0.0,0.6625241427881541
depleted,11.58,0.0,4.181947594183083,17.25970851711863,9.558343888698289,1.7259708517118628,0.0,0.6618570899693996
depleted,11.600000000000001,0.0,4.1687171595230845,17.272938951778627,9.558343888698289,1.7272938951778627,0.0,0.661185643680347
depleted,11.620000000000001,0.0,4.155500197733774,17.28615591356794,9.558343888698289,1.7286155913567938,0.0,0.6605098027098261
depleted,11.64,0.0,4.14229679671979,17.29935931458192,9.558343888698289,1.7299359314581921,0.0,0.6598295659789896
depleted,11.66,0.0,4.129107044406017,17.312549066895695,9.558343888698289,1.7312549066895695,0.0,0.6591449325423373
depleted,11.68,0.0,4.115931028734907,17.325725082566805,9.558343888698289,1.7325725082566805,0.0,0.6584559015887357
depleted,11.7,0.0,4.102768837663783,17.338887273637926,9.558343888698289,1.7338887273637926,0.0,0.6577624724424379
depleted,11.719999999999999,0.0,4.08962055916212,17.35203555213959,9.558343888698289,1.735203555213959,0.0,0.6570646445641011
depleted,11.74,0.0,4.076486281208808,17.365169830092903,9.558343888698289,1.7365169830092904,0.0,0.6563624175518007
depleted,11.76,0.0,4.063366091789395,17.378290019512313,9.558343888698289,1.7378290019512312,0.0,0.6556557911420454
depleted,11.780000000000001,0.0,4.0502600788933005,17.39139603240841,9.558343888698289,1.7391396032408408,0.0,0.6549447652107863
depleted,11.8,0.0,4.037168330511029,17.40448778079068,9.558343888698289,1.740448778079068,0.0,0.654229339774426
depleted,11.82,0.0,4.024090934631338,17.417565176670372,9.558343888698289,1.7417565176670373,0.0,0.6535095149908239
depleted,11.84,0.0,4.011027979238407,17.4306281320633,9.558343888698289,1.7430628132063302,0.0,0.6527852911602994
depleted,11.86,0.0,3.997979552308979,17.44367655899273,9.558343888698289,1.7443676558992731,0.0,0.6520566687266314
depleted,11.879999999999999,0.0,3.9849457418094745,17.456710369492235,9.558343888698289,1.7456710369492234,0.0,0.6513236482780553
depleted,11.9,0.0,3.971926635693097,17.469729475608613,9.558343888698289,1.7469729475608613,0.0,0.6505862305482564
depleted,11.92,0.0,3.958922321896917,17.482733789404794,9.558343888698289,1.7482733789404794,0.0,0.6498444164173601
depleted,11.940000000000001,0.0,3.9459328883389255,17.495723222962784,9.558343888698289,1.7495723222962785,0.0,0.6490982069129182
depleted,11.96,0.0,3.9329584229150836,17.508697688386626,9.558343888698289,1.7508697688386625,0.0,0.6483476032108904
depleted,11.98,0.0,3.9199990134963385,17.52165709780537,9.558343888698289,1.752165709780537,0.0,0.6475926066366249
depleted,12.0,0.0,3.9070547479256295,17.53460136337608,9.558343888698289,1.7534601363376079,0.0,0.6468332186658318
depleted,12.02,0.0,3.8941257140148697,17.547530397286838,9.558343888698289,1.754753039728684,0.0,0.6460694409255529
depleted,12.04,0.0,3.8812119995419097,17.560444111759796,9.558343888698289,1.7560444111759796,0.0,0.6453012751951281
depleted,12.06,0.0,3.8683136922474817,17.573342419054224,9.558343888698289,1.7573342419054225,0.0,0.6445287234071567
depleted,12.08,0.0,3.855430879832129,17.586225231469577,9.558343888698289,1.7586225231469577,0.0,0.6437517876484526
depleted,12.100000000000001,0.0,3.842563649953103,17.599092461348604,9.558343888698289,1.7599092461348604,0.0,0.6429704701609957
depleted,12.120000000000001,0.0,3.829712090221261,17.611944021080447,9.558343888698289,1.7611944021080448,0.0,0.642184773342879
depleted,12.14,0.0,3.816876288197927,17.62477982310378,9.558343888698289,1.762477982310378,0.0,0.6413946997492481
depleted,12.16,0.0,3.804056331391743,17.637599779909966,9.558343888698289,1.7637599779909965,0.0,0.6406002520932361
depleted,12.18,0.0,3.7912523072555024,17.650403804046203,9.558343888698289,1.7650403804046202,0.0,0.6398014332468939
depleted,12.2,0.0,3.7784643031829597,17.663191808118746,9.558343888698289,1.7663191808118746,0.0,0.6389982462421129
depleted,12.219999999999999,0.0,3.765692406505626,17.67596370479608,9.558343888698289,1.7675963704796078,0.0,0.6381906942715417
depleted,12.24,0.0,3.7529367044895436,17.68871940681216,9.558343888698289,1.7688719406812161,0.0,0.6373787806894984
depleted,12.26,0.0,3.740197284332046,17.70145882696966,9.558343888698289,1.770145882696966,0.0,0.6365625090128737
depleted,12.280000000000001,0.0,3.7274742331584925,17.714181878143215,9.558343888698289,1.7714181878143216,0.0,0.6357418829220289
depleted,12.3,0.0,3.7147676380189973,17.72688847328271,9.558343888698289,1.772688847328271,0.0,0.6349169062616872
depleted,12.32,0.0,3.7020775858851263,17.73957852541658,9.558343888698289,1.773957852541658,0.0,0.6340875830418171
depleted,12.34,0.0,3.6894041636465853,17.75225194765512,9.558343888698289,1.7752251947655122,0.0,0.633253917438508
depleted,12.36,0.0,3.6767474581078927,17.764908653193814,9.558343888698289,1.7764908653193814,0.0,0.6324159137948405
depleted,12.379999999999999,0.0,3.664107555985026,17.77754855531668,9.558343888698289,1.777754855531668,0.0,0.6315735766217471
depleted,12.4,0.0,3.6514845439020585,17.790171567399646,9.558343888698289,1.7790171567399646,0.0,0.6307269105988644
depleted,12.42,0.0,3.6388785083877795,17.802777602913924,9.558343888698289,1.7802777602913924,0.0,0.6298759205753804
depleted,12.440000000000001,0.0,3.6262895358722878,17.81536657542942,9.558343888698289,1.7815366575429419,0.0,0.62902061157087
depleted,12.46,0.0,3.613717712683584,17.82793839861812,9.558343888698289,1.782793839861812,0.0,0.6281609887761235
depleted,12.48,0.0,3.6011631250441307,17.840492986257573,9.558343888698289,1.7840492986257572,0.0,0.6272970575539673
depleted,12.5,0.0,3.588625859067409,17.853030252234294,9.558343888698289,1.7853030252234294,0.0,0.6264288234400732
depleted,12.52,0.0,3.57610600075445,17.865550110547254,9.558343888698289,1.7865550110547255,0.0,0.6255562921437621
depleted,12.54,0.0,3.563603635990356,17.87805247531135,9.558343888698289,1.787805247531135,0.0,0.6246794695487946
depleted,12.56,0.0,3.5511188505408016,17.890537260760905,9.558343888698289,1.7890537260760904,0.0,0.623798361714155
depleted,12.58,0.0,3.5386517300485263,17.90300438125318,9.558343888698289,1.790300438125318,0.0,0.6229129748748238
depleted,12.600000000000001,0.0,3.5262023600298003,17.915453751271905,9.558343888698289,1.7915453751271904,0.0,0.622023315442541
depleted,12.620000000000001,0.0,3.5137708258708886,17.92788528543082,9.558343888698289,1.7927885285430818,0.0,0.6211293900065599
depleted,12.64,0.0,3.501357212824486,17.94029889847722,9.558343888698289,1.794029889847722,0.0,0.6202312053343879
depleted,12.66,0.0,3.4889616060061512,17.952694505295554,9.558343888698289,1.7952694505295554,0.0,0.6193287683725207
depleted,12.68,0.0,3.4765840903907157,17.965072020910988,9.558343888698289,1.7965072020910988,0.0,0.6184220862471619
depleted,12.7,0.0,3.4642247508086847,17.977431360493018,9.558343888698289,1.7977431360493017,0.0,0.6175111662649342
depleted,12.719999999999999,0.0,3.4518836719426202,17.989772439359083,9.558343888698289,1.7989772439359082,0.0,0.6165960159135775
depleted,12.74,0.0,3.439560938323512,18.00209517297819,9.558343888698289,1.800209517297819,0.0,0.6156766428626371
depleted,12.76,0.0,3.4272566343271387,18.014399476974564,9.558343888698289,1.8014399476974563,0.0,0.61475305496414
depleted,12.780000000000001,0.0,3.4149708441704028,18.026685267131302,9.558343888698289,1.8026685267131302,0.0,0.613825260253257
depleted,12.8,0.0,3.402703651907671,18.038952459394032,9.558343888698289,1.8038952459394033,0.0,0.6128932669489571
depleted,12.82,0.0,3.3904551414270863,18.051200969874618,9.558343888698289,1.8051200969874617,0.0,0.6119570834546447
depleted,12.84,0.0,3.378225396446871,18.06343071485483,9.558343888698289,1.8063430714854831,0.0,0.6110167183587886
depleted,12.86,0.0,3.3660145005116258,18.07564161079008,9.558343888698289,1.8075641610790079,0.0,0.6100721804355345
depleted,12.879999999999999,0.0,3.353822536988605,18.0878335743131,9.558343888698289,1.80878335743131,0.0,0.609123478645308
depleted,12.9,0.0,3.341649589063986,18.100006522237717,9.558343888698289,1.8100006522237717,0.0,0.6081706221354013
depleted,12.92,0.0,3.3294957397391296,18.112160371562574,9.558343888698289,1.8112160371562573,0.0,0.6072136202405487
depleted,12.940000000000001,0.0,3.31736107182682,18.124295039474884,9.558343888698289,1.8124295039474885,0.0,0.6062524824834876
depleted,12.96,0.0,3.3052456679475046,18.1364104433542,9.558343888698289,1.81364104433542,0.0,0.6052872185755052
depleted,12.98,0.0,3.293149610525513,18.14850650077619,9.558343888698289,1.814850650077619,0.0,0.6043178384169723
depleted,13.0,0.0,3.281072981785272,18.160583129516432,9.558343888698289,1.8160583129516432,0.0,0.6033443520978619
depleted,13.02,0.0,3.2690158637475113,18.17264024755419,9.558343888698289,1.8172640247554193,0.0,0.6023667698982533
depleted,13.04,0.0,3.256978338225451,18.184677773076253,9.558343888698289,1.8184677773076252,0.0,0.601385102288823
